"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"skipped","Thu Feb 02 17:13:25 GMT 2023","Thu Feb 02 17:13:25 GMT 2023","0","","It checks components header and console message","","","","Checks console message visibility in Host component",""
"passed","Thu Feb 02 17:13:29 GMT 2023","Thu Feb 02 17:13:30 GMT 2023","370","","It checks host apps' component","","","","Checks both linked buttons include same link",""
"passed","Thu Feb 02 17:28:34 GMT 2023","Thu Feb 02 17:28:34 GMT 2023","242","","It checks vue2-in-vue3 connection sample","","","","Checks component state visibility for Vue3 App",""
"passed","Thu Feb 02 17:27:49 GMT 2023","Thu Feb 02 17:27:50 GMT 2023","328","","It checks names and symbols inside cards","","","","Checks cloud symbol visibility for remote card",""
"passed","Thu Feb 02 17:15:33 GMT 2023","Thu Feb 02 17:15:35 GMT 2023","2643","","Check Angular-React Application","","","","Check App build and running",""
"passed","Thu Feb 02 17:26:19 GMT 2023","Thu Feb 02 17:26:20 GMT 2023","1003","","It checks host app","","","","Checks that remote card button text includes counter which changed after click & check value reverted after reload",""
"skipped","Thu Feb 02 17:13:41 GMT 2023","Thu Feb 02 17:13:41 GMT 2023","0","Dynamic Remotes Synchronous Imports","Check App 1","","","","Check widgets in App 1",""
"skipped","Thu Feb 02 17:12:54 GMT 2023","Thu Feb 02 17:12:54 GMT 2023","5","Automatic vendor sharing","Check App 1","","","","Check App 1 built and running",""
"skipped","Thu Feb 02 17:21:18 GMT 2023","Thu Feb 02 17:21:18 GMT 2023","0","","Check Host Server App","","","","Update Shared component file",""
"skipped","Thu Feb 02 17:13:25 GMT 2023","Thu Feb 02 17:13:25 GMT 2023","0","","It checks components header and console message","","","","Checks Remote page header visibility",""
"skipped","Thu Feb 02 17:24:42 GMT 2023","Thu Feb 02 17:24:42 GMT 2023","0","","It checks apps with dependency versions discrepancy","","","","Checks that both apps shares same remote component value",""
"passed","Thu Feb 02 17:16:19 GMT 2023","Thu Feb 02 17:16:20 GMT 2023","554","","Check MDMF PROFILE","","","","Check MDMF PROFILE build and running (Check elements: Navigation, Header, Paragpaph)",""
"skipped","Thu Feb 02 17:28:32 GMT 2023","Thu Feb 02 17:28:32 GMT 2023","0","","It checks vue2-in-vue3 connection sample","","","","Check that in Vue2 App button is active",""
"skipped","Thu Feb 02 17:14:51 GMT 2023","Thu Feb 02 17:14:51 GMT 2023","1","","Check App 1","","","","Check App 1 built and running",""
"passed","Thu Feb 02 17:13:28 GMT 2023","Thu Feb 02 17:13:28 GMT 2023","435","","It checks host apps' component","","","","Checks page includes two buttons",""
"passed","Thu Feb 02 17:14:25 GMT 2023","Thu Feb 02 17:14:25 GMT 2023","336","","Check App 3","","","","Check buttons in App 3 exist",""
"skipped","Thu Feb 02 17:13:25 GMT 2023","Thu Feb 02 17:13:25 GMT 2023","0","","It checks components header and console message","","","","Checks console message visibility in Remote component",""
"skipped","Thu Feb 02 17:18:04 GMT 2023","Thu Feb 02 17:18:04 GMT 2023","1","","Check host app","","","","Check buttons exist",""
"skipped","Thu Feb 02 17:24:42 GMT 2023","Thu Feb 02 17:24:42 GMT 2023","2","","It checks apps with dependency versions discrepancy","","","","Check App 1 Host header visibility",""
"skipped","Thu Feb 02 17:14:25 GMT 2023","Thu Feb 02 17:14:25 GMT 2023","0","","Check App 1","","","","Check App 1 inject React version 16.14.0 block into a div parent element",""
"passed","Thu Feb 02 17:28:35 GMT 2023","Thu Feb 02 17:28:36 GMT 2023","376","","It checks vue2-in-vue3 connection sample","","","","Compares counter on Vue3 App with quantity of clicks",""
"skipped","Thu Feb 02 17:22:33 GMT 2023","Thu Feb 02 17:22:33 GMT 2023","0","","It checks startup-code apps","","","","Check App 1 app name visibility",""
"skipped","Thu Feb 02 17:20:34 GMT 2023","Thu Feb 02 17:20:34 GMT 2023","0","","Check host app","","","","Check the Button navigation link works",""
"passed","Thu Feb 02 17:13:25 GMT 2023","Thu Feb 02 17:13:25 GMT 2023","617","","It checks host apps' component","","","","Checks apps console loading module message",""
"skipped","Thu Feb 02 17:28:32 GMT 2023","Thu Feb 02 17:28:32 GMT 2023","0","","It checks vue2-in-vue3 connection sample","","","","Checks counter on Vue2 App changes after click and returns to default after reload",""
"passed","Thu Feb 02 17:28:00 GMT 2023","Thu Feb 02 17:28:00 GMT 2023","353","","It checks webpack side app","","","","Clicks on webpack content button and checks that wrong alert greeting is not displayed",""
"passed","Thu Feb 02 17:28:43 GMT 2023","Thu Feb 02 17:28:43 GMT 2023","234","","It checks layout app","","","","Checks remote component includes button with text",""
"skipped","Thu Feb 02 17:20:55 GMT 2023","Thu Feb 02 17:20:55 GMT 2023","6","App1 remote","page1","","","","should be rendered when loaded on root path",""
"skipped","Thu Feb 02 17:20:34 GMT 2023","Thu Feb 02 17:20:34 GMT 2023","0","","Check host app","","","","Check the Heading navigation link works",""
"skipped","Thu Feb 02 17:24:23 GMT 2023","Thu Feb 02 17:24:23 GMT 2023","3","","Check app1 and app2 starts and running","","","","Check App1 elements",""
"passed","Thu Feb 02 17:14:26 GMT 2023","Thu Feb 02 17:14:27 GMT 2023","238","","Check App 2","","","","Check React version 16.14.0 block",""
"passed","Thu Feb 02 17:12:55 GMT 2023","Thu Feb 02 17:12:55 GMT 2023","302","Automatic vendor sharing","Check App 2","","","","Check buttons in App 2 exist",""
"passed","Thu Feb 02 17:20:56 GMT 2023","Thu Feb 02 17:20:56 GMT 2023","940","","Host app","","","","should allow to navigate between pages and mount/unmount remotes",""
"passed","Thu Feb 02 17:26:16 GMT 2023","Thu Feb 02 17:26:16 GMT 2023","449","","It checks host app","","","","Checks both cards button is not disabled",""
"passed","Thu Feb 02 17:24:43 GMT 2023","Thu Feb 02 17:24:47 GMT 2023","3861","","It checks right app opened at the right port","","","","Checks each app opened in right port",""
"skipped","Thu Feb 02 17:21:18 GMT 2023","Thu Feb 02 17:21:18 GMT 2023","2","","Check Host Server App","","","","Check Host Server app build and running",""
"passed","Thu Feb 02 17:22:34 GMT 2023","Thu Feb 02 17:22:35 GMT 2023","1305","","It checks startup-code apps","","","","Checks that apps names is not equal",""
"passed","Thu Feb 02 17:23:38 GMT 2023","Thu Feb 02 17:23:39 GMT 2023","575","","Check App 2","","","","Check App 2 elements (header, subHeader, paragraph)",""
"passed","Thu Feb 02 17:15:28 GMT 2023","Thu Feb 02 17:15:28 GMT 2023","281","","Check is Comprehensive Demo App5 working and have elements","","","","Check App build and running & Check app elements exist",""
"passed","Thu Feb 02 17:22:55 GMT 2023","Thu Feb 02 17:22:56 GMT 2023","446","","It checks self-healing apps","","","","Checks button text visibility for App 2 app",""
"skipped","Thu Feb 02 17:20:23 GMT 2023","Thu Feb 02 17:20:23 GMT 2023","1","","Check React in Vue Apps","","","","Check counter value after cliking on button",""
"passed","Thu Feb 02 17:14:52 GMT 2023","Thu Feb 02 17:14:53 GMT 2023","1057","","Check Apps functionality","","","","Check removing user from table (Remove form Shell)",""
"passed","Thu Feb 02 17:26:15 GMT 2023","Thu Feb 02 17:26:16 GMT 2023","535","","It checks host app","","","","Checks both cards includes button",""
"skipped","Thu Feb 02 17:20:55 GMT 2023","Thu Feb 02 17:20:55 GMT 2023","0","App2 remote","pageA","","","","should contain a link allowing to navigate to pageB",""
"passed","Thu Feb 02 17:14:56 GMT 2023","Thu Feb 02 17:14:57 GMT 2023","527","","Check Apps functionality","","","","Check fields validation",""
"passed","Thu Feb 02 17:13:30 GMT 2023","Thu Feb 02 17:13:30 GMT 2023","396","","It checks host apps' component","","","","Checks both buttons contain same text",""
"skipped","Thu Feb 02 17:13:50 GMT 2023","Thu Feb 02 17:13:50 GMT 2023","0","","Check App1","","","","Check that filled text appear in header",""
"passed","Thu Feb 02 17:21:18 GMT 2023","Thu Feb 02 17:21:18 GMT 2023","180","","Check Remote Server App","","","","Check Remote Server app build and running",""
"skipped","Thu Feb 02 17:20:55 GMT 2023","Thu Feb 02 17:20:55 GMT 2023","3","App1 remote","page1","","","","should be rendered when loaded on its relative path",""
"passed","Thu Feb 02 17:15:40 GMT 2023","Thu Feb 02 17:15:40 GMT 2023","822","","Check Angular-React Application","","","","Check fields validation",""
"skipped","Thu Feb 02 17:22:54 GMT 2023","Thu Feb 02 17:22:54 GMT 2023","0","","It checks self-healing apps","","","","Checks button text visibility for App 1 app",""
"passed","Thu Feb 02 17:28:33 GMT 2023","Thu Feb 02 17:28:33 GMT 2023","310","","It checks vue2-in-vue3 connection sample","","","","Check that in Vue3 App button is active",""
"passed","Thu Feb 02 17:13:27 GMT 2023","Thu Feb 02 17:13:27 GMT 2023","457","","It checks host apps' component","","","","Checks change components message visibility",""
"passed","Thu Feb 02 17:21:19 GMT 2023","Thu Feb 02 17:21:20 GMT 2023","1347","","Check Remote Server App","","","","Check Shared component visibility in Remote Server after updating & check it is not reverted after reload",""
"passed","Thu Feb 02 17:28:32 GMT 2023","Thu Feb 02 17:28:32 GMT 2023","310","","It checks vue2-in-vue3 connection sample","","","","Check Vue3 App header visibility",""
"passed","Thu Feb 02 17:28:41 GMT 2023","Thu Feb 02 17:28:42 GMT 2023","276","","It checks layout app","","","","Checks page header with text visibility",""
"skipped","Thu Feb 02 17:14:24 GMT 2023","Thu Feb 02 17:14:24 GMT 2023","1","","Check App 1","","","","Check functionality in App 1",""
"passed","Thu Feb 02 17:28:42 GMT 2023","Thu Feb 02 17:28:42 GMT 2023","234","","It checks layout app","","","","Checks vue app logo visibility",""
"skipped","Thu Feb 02 17:20:55 GMT 2023","Thu Feb 02 17:20:55 GMT 2023","1","App1 remote","page2","","","","should contain a link allowing to navigate to page1",""
"passed","Thu Feb 02 17:14:43 GMT 2023","Thu Feb 02 17:14:44 GMT 2023","772","Dynamic remotes","Check App 3","","","","Check App 3 built and running",""
"passed","Thu Feb 02 17:20:29 GMT 2023","Thu Feb 02 17:20:30 GMT 2023","510","","Check react-host-remote This is the Remote App hosted at localhost:8081) starts and running","","","","Check Host This is the Remote App hosted at localhost:8081) UI and Invoices, Expenses buttons",""
"skipped","Thu Feb 02 17:14:43 GMT 2023","Thu Feb 02 17:14:43 GMT 2023","0","Dynamic remotes","Check App 2","","","","Check App 2 built and running",""
"passed","Thu Feb 02 17:26:16 GMT 2023","Thu Feb 02 17:26:17 GMT 2023","440","","It checks host app","","","","Checks both cards button shares same color",""
"passed","Thu Feb 02 17:26:18 GMT 2023","Thu Feb 02 17:26:19 GMT 2023","1002","","It checks host app","","","","Checks that host card button text includes counter which changed after click & check value reverted after reload",""
"passed","Thu Feb 02 17:28:35 GMT 2023","Thu Feb 02 17:28:35 GMT 2023","646","","It checks vue2-in-vue3 connection sample","","","","Checks counter on Vue3 App changes after click and returns to default after reload",""
"skipped","Thu Feb 02 17:15:28 GMT 2023","Thu Feb 02 17:15:28 GMT 2023","0","","Check is Comprehensive Demo App1 working and have elements","","","","Check UI Library elements",""
