"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Feb 03 12:06:32 GMT 2023","Fri Feb 03 12:06:32 GMT 2023","168","","It checks startup-code apps","","","","Check that both apps shares Basic Host-Remote header",""
"passed","Fri Feb 03 12:15:52 GMT 2023","Fri Feb 03 12:15:52 GMT 2023","318","","It checks webpack side app","","","","Checks that Webpack button stands as the first in the group",""
"passed","Fri Feb 03 12:12:50 GMT 2023","Fri Feb 03 12:12:51 GMT 2023","318","","It checks vue2-in-vue3 connection sample","","","","Check that in Vue3 App button is active",""
"passed","Fri Feb 03 12:05:46 GMT 2023","Fri Feb 03 12:05:46 GMT 2023","431","","Check Shared-routes App 2 starts and running","","","","Check App 2 UI and buttons Home, About",""
"passed","Fri Feb 03 12:12:04 GMT 2023","Fri Feb 03 12:12:05 GMT 2023","813","","It checks host app","","","","Checks that host card button text includes counter which changed after click & check value reverted after reload",""
"passed","Fri Feb 03 12:14:02 GMT 2023","Fri Feb 03 12:14:02 GMT 2023","358","","It checks host apps' component","","","","Checks both links has same names",""
"passed","Fri Feb 03 12:04:46 GMT 2023","Fri Feb 03 12:04:47 GMT 2023","1007","","Host app","","","","should rendered correct pages and remotes",""
"passed","Fri Feb 03 12:12:20 GMT 2023","Fri Feb 03 12:12:20 GMT 2023","336","","It checks names and symbols inside cards","","","","Checks host card includes status",""
"skipped","Fri Feb 03 11:59:04 GMT 2023","Fri Feb 03 11:59:04 GMT 2023","0","","Check App 1","","","","Check functionality in App 1",""
"passed","Fri Feb 03 11:59:46 GMT 2023","Fri Feb 03 11:59:48 GMT 2023","1273","","Check MDMF SHELL App Page","","","","Check App is build and running",""
"passed","Fri Feb 03 11:59:48 GMT 2023","Fri Feb 03 11:59:48 GMT 2023","659","","Check MDMF PROFILE App Page","","","","Check App is build and running",""
"skipped","Fri Feb 03 12:12:50 GMT 2023","Fri Feb 03 12:12:50 GMT 2023","0","","It checks vue2-in-vue3 connection sample","","","","Checks counter on Vue2 App changes after click and returns to default after reload",""
"skipped","Fri Feb 03 11:56:56 GMT 2023","Fri Feb 03 11:56:56 GMT 2023","0","","Check App 1","","","","Check Apps share div with React version 16.14.0",""
"passed","Fri Feb 03 12:12:15 GMT 2023","Fri Feb 03 12:12:17 GMT 2023","2043","","It checks host app","","","","Checks that remote component card appears after loading",""
"passed","Fri Feb 03 12:14:06 GMT 2023","Fri Feb 03 12:14:06 GMT 2023","796","","It checks host apps' component","","","","Checks that remote button text includes counter which changed after click & check value reverted after reload",""
"passed","Fri Feb 03 11:58:04 GMT 2023","Fri Feb 03 11:58:04 GMT 2023","356","","Check is Comprehensive Demo App5 working and have elements","","","","Check Application functionality (Alert message & close button exist)",""
"skipped","Fri Feb 03 12:12:18 GMT 2023","Fri Feb 03 12:12:18 GMT 2023","1","","It checks apps with dependency versions discrepancy","","","","Checks that both apps shares same remote component style",""
"skipped","Fri Feb 03 12:06:32 GMT 2023","Fri Feb 03 12:06:32 GMT 2023","0","","It checks startup-code apps","","","","Check App 1 contains button",""
"passed","Fri Feb 03 11:57:50 GMT 2023","Fri Feb 03 11:57:51 GMT 2023","606","","Check Angular-React Application","","","","Check fields validation",""
"skipped","Fri Feb 03 12:13:59 GMT 2023","Fri Feb 03 12:13:59 GMT 2023","0","","It checks components header and console message","","","","Checks console message visibility in Remote component",""
"skipped","Fri Feb 03 11:58:03 GMT 2023","Fri Feb 03 11:58:03 GMT 2023","0","","Check is Comprehensive Demo App2 working and have elements","","","","Check App build and running & Check app elements exist",""
"skipped","Fri Feb 03 11:58:03 GMT 2023","Fri Feb 03 11:58:03 GMT 2023","0","","Check is Comprehensive Demo App1 working and have elements","","","","Check Svelte Page elements",""
"skipped","Fri Feb 03 12:13:59 GMT 2023","Fri Feb 03 12:13:59 GMT 2023","1","","It checks components header and console message","","","","Checks Host page header visibility",""
"skipped","Fri Feb 03 12:07:55 GMT 2023","Fri Feb 03 12:07:55 GMT 2023","1","","It checks typescript-project-references apps","","","","Checks that button in App 1 is not disabled",""
"skipped","Fri Feb 03 12:07:01 GMT 2023","Fri Feb 03 12:07:01 GMT 2023","0","","Check host app","","","","Check the Heading navigation link works",""
"passed","Fri Feb 03 12:07:56 GMT 2023","Fri Feb 03 12:07:56 GMT 2023","356","","It checks typescript-project-references apps","","","","Check App 2 contains button",""
"passed","Fri Feb 03 12:14:04 GMT 2023","Fri Feb 03 12:14:04 GMT 2023","371","","It checks host apps' component","","","","Checks host button visibility",""
"skipped","Fri Feb 03 11:57:22 GMT 2023","Fri Feb 03 11:57:22 GMT 2023","1","","Check App1","","","","Check that filled text appear in header",""
"passed","Fri Feb 03 12:12:50 GMT 2023","Fri Feb 03 12:12:50 GMT 2023","221","","It checks vue2-in-vue3 connection sample","","","","Check that both apps shares the button with same text",""
"skipped","Fri Feb 03 11:57:00 GMT 2023","Fri Feb 03 11:57:00 GMT 2023","0","","Check App 1 colors","","","","Check App 1 color text",""
"skipped","Fri Feb 03 12:05:17 GMT 2023","Fri Feb 03 12:05:17 GMT 2023","0","","Check Host Server App","","","","Update Shared component file",""
"passed","Fri Feb 03 12:04:45 GMT 2023","Fri Feb 03 12:04:45 GMT 2023","270","","It checks self-healing apps","","","","Checks button text visibility for App 2 app",""
"skipped","Fri Feb 03 12:12:18 GMT 2023","Fri Feb 03 12:12:18 GMT 2023","0","","It checks apps with dependency versions discrepancy","","","","Checks Lodash version for App 2: Remote",""
"skipped","Fri Feb 03 12:12:18 GMT 2023","Fri Feb 03 12:12:18 GMT 2023","0","","It checks apps with dependency versions discrepancy","","","","Checks that both apps shares lodash remote component",""
"skipped","Fri Feb 03 12:06:32 GMT 2023","Fri Feb 03 12:06:32 GMT 2023","0","","It checks startup-code apps","","","","Check App 1 app name visibility",""
"skipped","Fri Feb 03 12:04:44 GMT 2023","Fri Feb 03 12:04:44 GMT 2023","0","","It checks self-healing apps","","","","Checks button text visibility for App 1 app",""
"passed","Fri Feb 03 12:05:20 GMT 2023","Fri Feb 03 12:05:20 GMT 2023","115","","Check Remote Server App","","","","Check Remote Server app build and running & check shared component visibility",""
"skipped","Fri Feb 03 12:07:55 GMT 2023","Fri Feb 03 12:07:55 GMT 2023","0","","It checks typescript-project-references apps","","","","Check App 1 app name visibility",""
"skipped","Fri Feb 03 12:04:46 GMT 2023","Fri Feb 03 12:04:46 GMT 2023","1","App2 remote","pageA","","","","should contain a link allowing to navigate to pageB",""
"passed","Fri Feb 03 11:58:03 GMT 2023","Fri Feb 03 11:58:04 GMT 2023","319","","Check is Comprehensive Demo App5 working and have elements","","","","Check App build and running & Check app elements exist",""
"skipped","Fri Feb 03 11:56:56 GMT 2023","Fri Feb 03 11:56:56 GMT 2023","0","","Check App 1","","","","Check App 1 inject React version 16.14.0 block into a div parent element",""
"passed","Fri Feb 03 12:12:02 GMT 2023","Fri Feb 03 12:12:03 GMT 2023","495","","It checks host app","","","","Checks both cards button is not disabled",""
"passed","Fri Feb 03 11:57:49 GMT 2023","Fri Feb 03 11:57:50 GMT 2023","1156","","Check Angular-React Application","","","","Remove user from the table",""
"skipped","Fri Feb 03 12:04:46 GMT 2023","Fri Feb 03 12:04:46 GMT 2023","0","App2 remote","pageA","","","","should be rendered when loaded on its relative path",""
"passed","Fri Feb 03 12:12:52 GMT 2023","Fri Feb 03 12:12:52 GMT 2023","854","","It checks vue2-in-vue3 connection sample","","","","Checks counter on Vue3 App changes after click and returns to default after reload",""
"passed","Fri Feb 03 12:12:50 GMT 2023","Fri Feb 03 12:12:50 GMT 2023","378","","It checks vue2-in-vue3 connection sample","","","","Check Vue3 App header visibility",""
"skipped","Fri Feb 03 12:12:56 GMT 2023","Fri Feb 03 12:12:56 GMT 2023","0","","It checks app names & messages","","","","Checks button visibility",""
"skipped","Fri Feb 03 12:12:50 GMT 2023","Fri Feb 03 12:12:50 GMT 2023","0","","It checks vue2-in-vue3 connection sample","","","","Check that in Vue2 App app by default counter set to 0",""
"passed","Fri Feb 03 12:04:37 GMT 2023","Fri Feb 03 12:04:37 GMT 2023","286","","Checks application","","","","Checks dispatch RemoteApp NewName Button visibility",""
"skipped","Fri Feb 03 12:12:56 GMT 2023","Fri Feb 03 12:12:56 GMT 2023","0","","It checks app names & messages","","","","Checks apps name visibility",""
"skipped","Fri Feb 03 11:59:35 GMT 2023","Fri Feb 03 11:59:35 GMT 2023","0","","Check App 1","","","","Check colors",""
